model,variant,crossover,mutation,selection,coverage_lambda,parsimony_mu,pop_size,cx_prob,max_budget,converged_at,n_paths,total_conditions,train_precision,train_recall,train_f1,train_alert_rate,val_precision,val_recall,val_f1,val_alert_rate,test_precision,test_recall,test_f1,test_alert_rate,best_rule_str
Coevolution GA,lam0.01_mu0.02,,,,0.01,0.02,,,80.0,40.0,6.0,29.0,0.8211678832116789,0.6585365853658537,0.7309149972929074,0.003914285714285714,0.92018779342723,0.7935222672064778,0.8521739130434782,0.004733333333333333,0.8397790055248618,0.6666666666666666,0.7432762836185819,0.004022222222222222,"  Rule 1: Email_Domain_Age_Days <= 144.0000  AND  Session_Duration < 60.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 15.0000
  Rule 2: Transactions_Last_24h >= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Account_Age_Days < 191.0000  AND  IP_Risk_Score >= 20.1000
  Rule 3: Account_Age_Days < 191.0000  AND  Credit_Limit_Utilization >= 0.5260  AND  Transactions_Last_7d > 14.0000  AND  Days_Since_Last_Address_Change < 432.0000
  Rule 4: Geo_Location_Risk > 32.6000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transactions_Last_7d >= 10.0000
  Rule 5: Transaction_Hour < 8.0000  AND  Device_Risk_Score_bin >= 8  AND  Time_Since_Last_Transaction <= 7.4900  AND  IP_Risk_Score >= 12.7000  AND  Session_Duration < 216.8000  AND  Email_Domain_Age_Days <= 1637.0000
  Rule 6: Account_Age_Days < 191.0000  AND  Session_Duration < 93.8000  AND  Geo_Location_Risk > 32.6000  AND  Time_Since_Last_Transaction < 27.9600  AND  Transactions_Last_24h >= 1.0000  AND  Transaction_Hour <= 14.0000  AND  Credit_Limit_Utilization > 0.2890"
Coevolution GA,lam0.01_mu0.05,,,,0.01,0.05,,,80.0,27.0,4.0,16.0,0.8232758620689655,0.5590243902439025,0.6658919233004067,0.0033142857142857145,0.9166666666666666,0.6680161943319838,0.7728337236533958,0.004,0.8353658536585366,0.6008771929824561,0.6989795918367347,0.0036444444444444445,"  Rule 1: Transactions_Last_7d > 19.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Failed_Login_Count > 0.0000  AND  Device_Risk_Score_bin = 8
  Rule 2: Account_Age_Days < 191.0000  AND  IP_Risk_Score > 28.1000  AND  Session_Duration < 115.8000  AND  Device_Risk_Score_bin > 6
  Rule 3: Account_Age_Days < 191.0000  AND  Transactions_Last_24h >= 6.0000  AND  Days_Since_Last_Address_Change <= 48.0000
  Rule 4: Days_Since_Last_Address_Change < 416.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Geo_Location_Risk > 32.6000  AND  Transaction_Hour < 12.0000  AND  Credit_Limit_Utilization > 0.2140"
Coevolution GA,lam0.01_mu0.1,,,,0.01,0.1,,,80.0,62.0,5.0,22.0,0.7634902411021814,0.6487804878048781,0.7014767932489452,0.0041476190476190476,0.8995215311004785,0.7611336032388664,0.8245614035087719,0.004644444444444444,0.7438423645320197,0.6622807017543859,0.7006960556844548,0.004511111111111111,"  Rule 1: Time_Since_Last_Transaction <= 4.2490  AND  Account_Age_Days < 831.0000  AND  Email_Domain_Age_Days < 1544.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 519.6000
  Rule 2: Time_Since_Last_Transaction <= 4.2490  AND  Geo_Location_Risk > 32.6000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Transactions_Last_7d > 8.0000
  Rule 3: Geo_Location_Risk > 22.0000  AND  Credit_Limit_Utilization >= 0.5900  AND  Email_Domain_Age_Days < 144.0000  AND  Session_Duration <= 93.8000  AND  Days_Since_Last_Address_Change <= 884.0000
  Rule 4: Session_Duration < 60.0000  AND  Account_Age_Days <= 191.0000  AND  Transactions_Last_7d > 19.0000
  Rule 5: Session_Duration < 60.0000  AND  Account_Age_Days <= 865.0000  AND  Geo_Location_Risk > 18.8000  AND  Device_Risk_Score_bin > 7  AND  Transactions_Last_24h >= 1.0000"
Coevolution GA,lam0.01_mu0.2,,,,0.01,0.2,,,80.0,80.0,5.0,20.0,0.7355191256830601,0.6565853658536586,0.6938144329896907,0.004357142857142857,0.8883720930232558,0.7732793522267206,0.8268398268398268,0.0047777777777777775,0.7254901960784313,0.6491228070175439,0.6851851851851852,0.004533333333333334,"  Rule 1: Failed_Login_Count > 1.0000  AND  Transactions_Last_7d > 19.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transactions_Last_24h > 3.0000
  Rule 2: Transactions_Last_24h > 6.0000  AND  Session_Duration <= 115.8000  AND  Credit_Limit_Utilization > 0.5900  AND  Account_Age_Days < 1038.6000
  Rule 3: Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transactions_Last_7d >= 6.0000
  Rule 4: Transaction_Hour < 13.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 93.8000  AND  Credit_Limit_Utilization >= 0.5900
  Rule 5: Email_Domain_Age_Days <= 144.0000  AND  Device_Risk_Score_bin >= 8  AND  Days_Since_Last_Address_Change < 416.0000  AND  Session_Duration < 275.7000"
Coevolution GA,lam0.02_mu0.005,,,,0.02,0.005,,,80.0,80.0,8.0,45.0,0.8300733496332519,0.6624390243902439,0.7368421052631579,0.0038952380952380953,0.9560975609756097,0.7935222672064778,0.8672566371681416,0.004555555555555556,0.8192090395480226,0.6359649122807017,0.7160493827160493,0.003933333333333333,"  Rule 1: Transactions_Last_24h > 3.0000  AND  IP_Risk_Score > 28.1000  AND  Failed_Login_Count >= 2.0000  AND  Geo_Location_Risk >= 6.2000  AND  Credit_Limit_Utilization >= 0.4460  AND  Transactions_Last_7d >= 8.0000  AND  Days_Since_Last_Address_Change < 884.0000  AND  Time_Since_Last_Transaction < 16.5400
  Rule 2: Account_Age_Days < 831.0000  AND  Geo_Location_Risk >= 42.1000  AND  Session_Duration < 183.4000  AND  Credit_Limit_Utilization >= 0.4460  AND  Transaction_Hour < 11.0000  AND  IP_Risk_Score >= 2.0000
  Rule 3: Time_Since_Last_Transaction <= 4.2490  AND  Days_Since_Last_Address_Change < 48.0000  AND  Geo_Location_Risk > 32.6000  AND  Transactions_Last_7d >= 11.0000
  Rule 4: Credit_Limit_Utilization >= 0.5260  AND  Session_Duration < 358.3000  AND  Email_Domain_Age_Days <= 1887.0000  AND  Transaction_Hour < 8.0000  AND  Device_Risk_Score_bin > 7  AND  Transactions_Last_24h >= 3.0000  AND  Time_Since_Last_Transaction < 15.1100
  Rule 5: Account_Age_Days < 831.0000  AND  Geo_Location_Risk >= 42.1000  AND  Session_Duration < 183.4000  AND  Credit_Limit_Utilization >= 0.4460  AND  Transaction_Hour < 11.0000  AND  IP_Risk_Score >= 2.0000
  Rule 6: Account_Age_Days < 831.0000  AND  Transactions_Last_7d > 13.0000  AND  Email_Domain_Age_Days <= 1637.0000  AND  Transaction_Hour < 8.0000  AND  IP_Risk_Score >= 28.1000
  Rule 7: Transactions_Last_24h >= 6.0000  AND  Session_Duration < 60.0000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Device_Risk_Score_bin >= 4
  Rule 8: Device_Risk_Score_bin > 4  AND  Geo_Location_Risk >= 42.1000  AND  Failed_Login_Count > 1.0000  AND  Email_Domain_Age_Days <= 1544.0000  AND  Session_Duration < 254.3000"
Coevolution GA,lam0.02_mu0.01,,,,0.02,0.01,,,80.0,51.0,8.0,41.0,0.8068459657701712,0.6439024390243903,0.716223548562127,0.0038952380952380953,0.9158878504672897,0.7935222672064778,0.8503253796095445,0.004755555555555555,0.8142076502732241,0.6535087719298246,0.7250608272506083,0.004066666666666666,"  Rule 1: Device_Risk_Score_bin > 7  AND  Transactions_Last_24h > 4.0000  AND  Session_Duration < 115.8000  AND  Transaction_Hour < 13.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Credit_Limit_Utilization >= 0.4150  AND  Geo_Location_Risk > 11.4000
  Rule 2: Transaction_Hour <= 17.0000  AND  Email_Domain_Age_Days <= 1544.0000  AND  Geo_Location_Risk > 32.6000  AND  Account_Age_Days < 1002.0000  AND  IP_Risk_Score > 22.0000  AND  Transactions_Last_7d > 15.0000  AND  Transactions_Last_24h >= 2.0000
  Rule 3: Geo_Location_Risk > 32.6000  AND  Account_Age_Days < 1002.0000  AND  IP_Risk_Score > 22.0000  AND  Transactions_Last_7d > 15.0000  AND  Days_Since_Last_Address_Change <= 449.0000
  Rule 4: Transaction_Hour <= 9.0000  AND  Credit_Limit_Utilization >= 0.7050  AND  Geo_Location_Risk > 32.6000  AND  Transactions_Last_7d > 14.0000  AND  Time_Since_Last_Transaction <= 17.9100
  Rule 5: Device_Risk_Score_bin > 7  AND  Transactions_Last_24h > 4.0000  AND  Transactions_Last_7d > 19.0000  AND  Session_Duration < 115.8000
  Rule 6: Transaction_Hour < 9.0000  AND  Credit_Limit_Utilization >= 0.7050  AND  Geo_Location_Risk > 32.6000  AND  Email_Domain_Age_Days <= 1783.0000  AND  Time_Since_Last_Transaction <= 7.4900
  Rule 7: Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000
  Rule 8: Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour < 7.0000  AND  Device_Risk_Score_bin > 1"
Coevolution GA,lam0.02_mu0.02,,,,0.02,0.02,,,80.0,31.0,6.0,25.0,0.8014796547472256,0.6341463414634146,0.7080610021786492,0.0038619047619047617,0.875,0.7368421052631579,0.8,0.004622222222222222,0.8108108108108109,0.6578947368421053,0.7263922518159807,0.004111111111111111,"  Rule 1: Days_Since_Last_Address_Change <= 48.0000  AND  Failed_Login_Count > 1.0000  AND  Transactions_Last_7d > 15.0000
  Rule 2: Transactions_Last_24h > 4.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Account_Age_Days <= 1202.0000  AND  Session_Duration < 60.0000
  Rule 3: Credit_Limit_Utilization >= 0.7050  AND  Email_Domain_Age_Days < 144.0000  AND  Account_Age_Days < 191.0000
  Rule 4: Time_Since_Last_Transaction < 4.2490  AND  Geo_Location_Risk >= 32.6000  AND  Session_Duration <= 60.0000  AND  IP_Risk_Score > 16.9000
  Rule 5: IP_Risk_Score >= 37.4000  AND  Account_Age_Days <= 1116.0000  AND  Days_Since_Last_Address_Change < 484.0000  AND  Geo_Location_Risk > 32.6000  AND  Transactions_Last_7d >= 12.0000  AND  Transactions_Last_24h > 2.0000  AND  Failed_Login_Count >= 0.0000
  Rule 6: Time_Since_Last_Transaction <= 4.2490  AND  Geo_Location_Risk >= 32.6000  AND  Session_Duration <= 60.0000  AND  Failed_Login_Count > 0.0000"
Coevolution GA,lam0.02_mu0.05,,,,0.02,0.05,,,80.0,80.0,8.0,38.0,0.8293601003764115,0.6448780487804878,0.725576289791438,0.0037952380952380954,0.9198113207547169,0.7894736842105263,0.8496732026143791,0.004711111111111111,0.8362573099415205,0.6271929824561403,0.7167919799498746,0.0038,"  Rule 1: Geo_Location_Risk >= 42.1000  AND  Account_Age_Days <= 191.0000  AND  Device_Risk_Score_bin >= 8  AND  Days_Since_Last_Address_Change < 680.0000  AND  IP_Risk_Score >= 18.4000
  Rule 2: Transactions_Last_24h >= 2.0000  AND  Session_Duration < 150.6000  AND  Transactions_Last_7d >= 19.0000  AND  Device_Risk_Score_bin > 7  AND  Days_Since_Last_Address_Change < 416.0000
  Rule 3: Geo_Location_Risk >= 42.1000  AND  Account_Age_Days <= 191.0000  AND  Transactions_Last_7d > 11.0000  AND  Days_Since_Last_Address_Change < 680.0000  AND  IP_Risk_Score >= 18.4000
  Rule 4: Transaction_Hour < 7.0000  AND  Account_Age_Days <= 191.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Credit_Limit_Utilization >= 0.4460
  Rule 5: Transaction_Hour < 7.0000  AND  Account_Age_Days <= 191.0000  AND  Email_Domain_Age_Days < 2062.0000  AND  Credit_Limit_Utilization >= 0.3870  AND  Transactions_Last_24h > 4.0000
  Rule 6: Transaction_Hour < 9.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Transactions_Last_24h > 2.0000  AND  IP_Risk_Score >= 2.0000  AND  Failed_Login_Count > 0.0000  AND  Session_Duration <= 93.8000
  Rule 7: Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transaction_Hour <= 12.0000
  Rule 8: Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transaction_Hour <= 12.0000"
Coevolution GA,lam0.02_mu0.1,,,,0.02,0.1,,,80.0,49.0,4.0,16.0,0.7815533980582524,0.6282926829268293,0.6965927528393726,0.003923809523809524,0.8767123287671232,0.7773279352226721,0.8240343347639485,0.004866666666666667,0.8011363636363636,0.618421052631579,0.698019801980198,0.003911111111111111,"  Rule 1: Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 191.0000  AND  IP_Risk_Score >= 37.4000
  Rule 2: Transaction_Hour < 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Session_Duration <= 115.8000
  Rule 3: Credit_Limit_Utilization >= 0.5900  AND  Geo_Location_Risk > 32.6000  AND  Transactions_Last_7d >= 7.0000  AND  IP_Risk_Score >= 2.0000  AND  Session_Duration < 60.0000
  Rule 4: Days_Since_Last_Address_Change <= 48.0000  AND  Geo_Location_Risk > 32.6000  AND  Time_Since_Last_Transaction < 7.4900  AND  Transactions_Last_7d > 11.0000"
Coevolution GA,lam0.02_mu0.2,,,,0.02,0.2,,,80.0,36.0,4.0,19.0,0.710161662817552,0.6,0.6504494976203067,0.0041238095238095235,0.865,0.7004048582995951,0.7740492170022372,0.0044444444444444444,0.7987804878048781,0.5745614035087719,0.6683673469387755,0.0036444444444444445,"  Rule 1: Transactions_Last_24h >= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Account_Age_Days < 191.0000
  Rule 2: Transactions_Last_24h >= 1.0000  AND  Email_Domain_Age_Days < 1544.0000  AND  Time_Since_Last_Transaction <= 16.5400  AND  Days_Since_Last_Address_Change < 416.0000  AND  Transactions_Last_7d > 11.0000  AND  Session_Duration <= 234.9000  AND  IP_Risk_Score > 14.1000
  Rule 3: Transactions_Last_7d >= 5.0000  AND  Geo_Location_Risk > 32.6000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Credit_Limit_Utilization > 0.4810
  Rule 4: Transactions_Last_24h >= 6.0000  AND  Session_Duration <= 93.8000  AND  Credit_Limit_Utilization > 0.5900  AND  IP_Risk_Score >= 10.1000"
Coevolution GA,lam0.05_mu0.005,,,,0.05,0.005,,,80.0,79.0,6.0,33.0,0.7738095238095238,0.6341463414634146,0.6970509383378016,0.004,0.8873239436619719,0.7651821862348178,0.8217391304347826,0.004733333333333333,0.8055555555555556,0.6359649122807017,0.7107843137254902,0.004,"  Rule 1: Account_Age_Days < 191.0000  AND  Session_Duration < 93.8000  AND  Credit_Limit_Utilization >= 0.4810  AND  Transactions_Last_7d > 14.0000
  Rule 2: Account_Age_Days < 191.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Time_Since_Last_Transaction < 9.8700  AND  Days_Since_Last_Address_Change < 650.0000  AND  Transactions_Last_24h > 1.0000
  Rule 3: Days_Since_Last_Address_Change <= 48.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transaction_Hour <= 12.0000  AND  Geo_Location_Risk > 28.7000
  Rule 4: Transaction_Hour < 6.0000  AND  Device_Risk_Score_bin > 7  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_7d >= 15.0000  AND  Session_Duration <= 396.7000
  Rule 5: Transactions_Last_24h > 1.0000  AND  Time_Since_Last_Transaction < 19.2500  AND  Days_Since_Last_Address_Change >= 680.0000  AND  Email_Domain_Age_Days <= 1637.0000  AND  Transactions_Last_7d < 11.0000  AND  Device_Risk_Score_bin >= 7  AND  IP_Risk_Score >= 28.1000  AND  Session_Duration < 115.8000  AND  Transaction_Hour < 11.0000
  Rule 6: IP_Risk_Score >= 37.4000  AND  Geo_Location_Risk > 32.6000  AND  Transactions_Last_7d >= 10.0000  AND  Transactions_Last_24h > 3.0000  AND  Transaction_Hour <= 16.0000  AND  Days_Since_Last_Address_Change < 884.0000"
Coevolution GA,lam0.05_mu0.01,,,,0.05,0.01,,,80.0,53.0,8.0,52.0,0.7883211678832117,0.6321951219512195,0.7016783974011911,0.003914285714285714,0.9219512195121952,0.7651821862348178,0.8362831858407079,0.004555555555555556,0.8222222222222222,0.6491228070175439,0.7254901960784313,0.004,"  Rule 1: Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Credit_Limit_Utilization > 0.4810  AND  Time_Since_Last_Transaction <= 11.8800
  Rule 2: Session_Duration < 183.4000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Device_Risk_Score_bin > 5
  Rule 3: Geo_Location_Risk >= 23.9000  AND  Failed_Login_Count > 1.0000  AND  Session_Duration < 446.8000  AND  Time_Since_Last_Transaction < 29.9600  AND  Credit_Limit_Utilization > 0.1190  AND  Transactions_Last_24h > 3.0000  AND  Email_Domain_Age_Days < 1544.0000  AND  IP_Risk_Score > 11.4000  AND  Account_Age_Days <= 1076.0000  AND  Transactions_Last_7d >= 9.0000
  Rule 4: Transaction_Hour < 19.0000  AND  Transactions_Last_7d > 14.0000  AND  Session_Duration < 133.9000  AND  Credit_Limit_Utilization > 0.5260  AND  Transactions_Last_24h > 3.0000  AND  Account_Age_Days < 1116.0000
  Rule 5: Email_Domain_Age_Days <= 144.0000  AND  Geo_Location_Risk >= 42.1000  AND  Credit_Limit_Utilization > 0.4810  AND  Time_Since_Last_Transaction <= 11.8800  AND  Failed_Login_Count > 0.0000
  Rule 6: Geo_Location_Risk >= 23.9000  AND  Transaction_Hour < 19.0000  AND  Session_Duration < 133.9000  AND  Time_Since_Last_Transaction < 4.2490  AND  Days_Since_Last_Address_Change <= 432.0000  AND  Account_Age_Days <= 1610.0000  AND  Credit_Limit_Utilization > 0.4150  AND  Device_Risk_Score_bin > 3
  Rule 7: Device_Risk_Score_bin <= 8  AND  Transaction_Hour <= 10.0000  AND  Time_Since_Last_Transaction <= 13.5900  AND  Transactions_Last_24h > 6.0000  AND  Session_Duration <= 115.8000  AND  Credit_Limit_Utilization > 0.0750  AND  Days_Since_Last_Address_Change >= 501.0000  AND  Email_Domain_Age_Days < 2062.0000  AND  Account_Age_Days <= 831.0000
  Rule 8: Time_Since_Last_Transaction <= 9.8700  AND  Transactions_Last_24h > 6.0000  AND  Email_Domain_Age_Days <= 1544.0000  AND  Account_Age_Days <= 1157.0000  AND  Transactions_Last_7d >= 6.0000  AND  Geo_Location_Risk > 42.1000"
Coevolution GA,lam0.05_mu0.02,,,,0.05,0.02,,,80.0,39.0,4.0,19.0,0.7031055900621118,0.5521951219512196,0.6185792349726776,0.003833333333333333,0.8055555555555556,0.7044534412955465,0.7516198704103672,0.0048,0.6842105263157895,0.5701754385964912,0.6220095693779905,0.004222222222222222,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 519.6000  AND  Credit_Limit_Utilization >= 0.0090
  Rule 2: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600
  Rule 3: Transactions_Last_24h > 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.2400  AND  Time_Since_Last_Transaction < 15.1100
  Rule 4: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Transactions_Last_7d >= 8.0000"
Coevolution GA,lam0.05_mu0.05,,,,0.05,0.05,,,80.0,34.0,2.0,9.0,0.7492625368731564,0.49560975609756097,0.5965942454492072,0.0032285714285714287,0.8452380952380952,0.5748987854251012,0.6843373493975904,0.0037333333333333333,0.7152777777777778,0.4517543859649123,0.553763440860215,0.0032,"  Rule 1: Geo_Location_Risk > 32.6000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Transaction_Hour < 13.0000  AND  Email_Domain_Age_Days <= 2854.0000
  Rule 2: Transactions_Last_24h > 4.0000  AND  Account_Age_Days < 191.0000  AND  Email_Domain_Age_Days <= 1590.0000  AND  Session_Duration < 254.3000"
